,Index,m/z,Calibrated m/z,Calculated m/z,Peak Height,Peak Area,Resolving Power,S/N,Ion Charge,m/z Error (ppm),m/z Error Score,Isotopologue Similarity,Confidence Score,DBE,O/C,H/C,Heteroatom Class,Ion Type,Adduct,Is Isotopologue,Mono Isotopic Index,Molecular Formula,C,H,O,N,P,S,13C,34S
35,106,195.06646657605782,195.06627023845962,195.0662824127191,4094206.004454875,49.96089205640611,894204.0109667404,21.70476046585247,-1,-0.062410885759555536,0.9992934855348433,0.0,0.599576091320906,5.0,0.4,1.2,O4,de-protonated,,0.0,,C10 H12 O4,10.0,12.0,4.0,,,,,
36,112,197.00935957820732,197.00916134117594,197.00916145847907,6973889.109154033,62.42841284965231,963851.4082255032,37.1648703264709,-1,-0.0005954196743745581,0.9999999356719812,0.0,0.5999999614031887,6.0,0.75,0.75,O6,de-protonated,,0.0,,C8 H6 O6,8.0,6.0,6.0,,,,,
37,113,197.04575716763242,197.04555889501833,197.04554696782907,4989679.598948411,61.27786821164522,1051514.0244223527,26.656108216103036,-1,0.06053011319689007,0.9993354120738368,0.0,0.5996012472443021,5.0,0.5555555555555556,1.1111111111111112,O5,de-protonated,,0.0,,C9 H10 O5,9.0,10.0,5.0,,,,,
38,114,197.08214719012483,197.0819488819355,197.08193247717907,2872713.7019597664,99.58331152120246,926232.3358305785,15.438464624551758,-1,0.08323825637601866,0.9987436032311294,0.0,0.5992461619386776,4.0,0.4,1.4,O4,de-protonated,,0.0,,C10 H14 O4,10.0,14.0,4.0,,,,,
39,120,198.98861368389342,198.98841351196097,198.98842601358908,4337713.236324311,53.680901803672754,1030625.9192275287,23.35520971593599,-1,-0.06282590579017651,0.9992840613059079,0.0,0.5995704367835447,6.0,1.0,0.5714285714285714,O7,de-protonated,,0.0,,C7 H4 O7,7.0,4.0,7.0,,,,,
40,121,199.02499861662912,199.02479840912784,199.0248115229391,2071657.7899674892,35.314290375907696,1133865.8306012426,10.995779921867918,-1,-0.06589033378913112,0.9992125441866571,0.0,0.5995275265119943,5.0,0.75,1.0,O6,de-protonated,,0.0,,C8 H8 O6,8.0,8.0,6.0,,,,,
41,122,199.06139945686655,199.06119921378092,199.06119703228907,6894863.047225851,78.37819453599349,974817.0556946697,36.40728706413748,-1,0.010958900497353317,0.9999782087038094,0.0,0.5999869252222856,4.0,0.5555555555555556,1.3333333333333333,O5,de-protonated,,0.0,,C9 H12 O5,9.0,12.0,5.0,,,,,
42,123,199.09778491495632,199.0975846363014,199.0975825416391,9228582.268874321,76.26832809074688,996271.0784845562,49.5026548844723,-1,0.010520782221348338,0.9999799162166062,0.0,0.5999879497299637,3.0,0.4,1.6,O4,de-protonated,,0.0,,C10 H16 O4,10.0,16.0,4.0,,,,,
43,129,201.04066996874747,201.04046779082836,201.04046158739908,2871372.0448089237,53.200939414099835,1019875.0473070822,15.29777059011841,-1,0.030856620754909254,0.9998272519954501,0.0,0.59989635119727,4.0,0.75,1.25,O6,de-protonated,,0.0,,C8 H10 O6,8.0,10.0,6.0,,,,,
44,130,201.07704876478144,201.07684655130106,201.07684709674908,10266203.160856713,77.36861235894789,973106.7721701445,54.7624472486729,-1,-0.0027126346235027163,0.9999986648313093,0.0,0.5999991988987855,3.0,0.5555555555555556,1.5555555555555556,O5,de-protonated,,0.0,,C9 H14 O5,9.0,14.0,5.0,,,,,
45,131,201.11343124849864,201.11322899945338,201.11323260609907,5968300.3658358045,59.70968111734599,911129.5234259072,32.13235294097032,-1,-0.01793340818352854,0.9999416465115516,0.0,0.599964987906931,2.0,0.4,1.8,O4,de-protonated,,0.0,,C10 H18 O4,10.0,18.0,4.0,,,,,
46,137,203.03516780973226,203.03496368217586,203.03498228379908,1733489.5255504255,26.51082290587969,1074906.1332390998,9.24251580046772,-1,-0.09161782376431331,0.9984781106160358,0.0,0.5990868663696214,8.0,0.36363636363636365,0.7272727272727273,O4,de-protonated,,0.0,,C11 H8 O4,11.0,8.0,4.0,,,,,
47,138,203.05632394910424,203.05611980086798,203.05611165185908,4617870.91529356,46.71399988478155,1067891.1186678053,24.480761991402787,-1,0.0401318080277709,0.9997078083343521,0.0,0.5998246850006113,3.0,0.75,1.5,O6,de-protonated,,0.0,,C8 H12 O6,8.0,12.0,6.0,,,,,
48,139,203.09270750778055,203.09250332397986,203.09249716120908,11125008.298665887,33.36429606346221,931538.6389285371,59.632625363673455,-1,0.03034465014631749,0.9998329364068684,0.0,0.5998997618441211,2.0,0.5555555555555556,1.7777777777777777,O5,de-protonated,,0.0,,C9 H16 O5,9.0,16.0,5.0,,,,,
49,140,203.12906325903842,203.12885903970047,203.12888267055905,2228569.363995199,74.54108142252024,900429.3262940248,11.899468527651354,-1,-0.11633431084587344,0.9975473457000191,0.0,0.5985284074200115,1.0,0.4,2.0,O4,de-protonated,,0.0,,C10 H20 O4,10.0,20.0,4.0,,,,,
50,146,205.01444699930516,205.01424093706876,205.01424683890906,3080257.274514864,46.07369979441061,1071380.3449202762,16.136523487701837,-1,-0.02878746422491941,0.9998496414950405,0.0,0.5999097848970243,8.0,0.5,0.6,O5,de-protonated,,0.0,,C10 H6 O5,10.0,6.0,5.0,,,,,
51,148,205.07198831061666,205.07178219213674,205.0717617163191,2466022.236502956,66.05632670598123,888964.6266719361,12.965496403934809,-1,0.09984708512787407,0.9981926932838351,0.0,0.5989156159703011,2.0,0.75,1.75,O6,de-protonated,,0.0,,C8 H14 O6,8.0,14.0,6.0,,,,,
52,154,207.01234571669897,207.01213770166441,207.01213883862906,2516258.6715448718,82.97243612950697,968176.6510847346,13.4633368334682,-1,-0.005492260733716163,0.9999945266284266,0.0,0.599996715977056,7.0,0.3,0.8,S1 O3,de-protonated,,0.0,,C10 H8 O3 S1,10.0,8.0,3.0,,,1.0,,
53,155,207.03010947029213,207.02990143789518,207.02989690336906,5347243.356586903,90.55878878487438,921173.2378722352,28.431017573569903,-1,0.021902759846018482,0.9999129572488712,0.0,0.5999477743493227,7.0,0.5,0.8,O5,de-protonated,,0.0,,C10 H8 O5,10.0,8.0,5.0,,,,,
54,157,207.06650163117752,207.0662935632107,207.0662824127191,2443459.2114604497,38.1478070934798,983798.9136864296,13.079133893284823,-1,0.05384986626667763,0.9994739720315041,0.0,0.5996843832189025,6.0,0.36363636363636365,1.0909090909090908,O4,de-protonated,,0.0,,C11 H12 O4,11.0,12.0,4.0,,,,,
55,159,207.10288980961082,207.10268170607807,207.1026679220691,3600456.8221694757,74.74418092442659,943230.3487121004,19.253437481302193,-1,0.06655640472034807,0.9991965497120522,0.0,0.5995179298272313,5.0,0.25,1.3333333333333333,O3,de-protonated,,0.0,,C12 H16 O3,12.0,16.0,3.0,,,,,
56,168,209.0093820745291,209.0091721076214,209.00916145847907,11087322.027071156,76.8568071989716,955477.8644869768,59.24301111447341,-1,0.050950600686503505,0.9995290767142457,0.0,0.5997174460285474,7.0,0.6666666666666666,0.6666666666666666,O6,de-protonated,,0.0,,C9 H6 O6,9.0,6.0,6.0,,,,,
57,169,209.04574844504683,209.04553844259596,209.04554696782907,6929894.374609834,63.74800987689413,909833.2843865482,36.255770411670795,-1,-0.040781701580777395,0.9996982696581108,0.0,0.5998189617948665,6.0,0.5,1.0,O5,de-protonated,,0.0,,C10 H10 O5,10.0,10.0,5.0,,,,,
58,171,209.08212910951784,209.08191907150984,209.08193247717907,2849247.9472036124,84.42091920104116,830422.4732897504,15.222012263885066,-1,-0.064116822831041,0.9992543485801235,0.0,0.5995526091480741,5.0,0.36363636363636365,1.2727272727272727,O4,de-protonated,,0.0,,C11 H14 O4,11.0,14.0,4.0,,,,,
59,173,209.15491425870198,209.15470414955652,209.15470349587906,3564266.5235059047,35.515944119289514,905496.3126970583,19.183090464085517,-1,0.0031253299575814677,0.9999982276675338,0.0,0.5999989366005203,3.0,0.15384615384615385,1.6923076923076923,O2,de-protonated,,0.0,,C13 H22 O2,13.0,22.0,2.0,,,,,
60,180,211.02502441798794,211.02481248110516,211.0248115229391,12902137.587842755,114.60499882436488,932292.8295350008,69.39462682974123,-1,0.004540537427935415,0.9999962591737601,0.0,0.599997755504256,6.0,0.6666666666666666,0.8888888888888888,O6,de-protonated,,0.0,,C9 H8 O6,9.0,8.0,6.0,,,,,
61,182,211.0614172628084,211.06120529035806,211.06119703228907,6424874.353487556,93.66956734904497,959826.4287342575,34.64320032470395,-1,0.03912641974867515,0.9997222630058866,0.0,0.599833357803532,5.0,0.5,1.2,O5,de-protonated,,0.0,,C10 H12 O5,10.0,12.0,5.0,,,,,
62,183,211.09780547013258,211.09759346211928,211.0975825416391,3479414.93179931,59.93685848544509,923775.9139045335,18.636548253402122,-1,0.05173190544073098,0.9995145267131356,0.0,0.5997087160278813,4.0,0.36363636363636365,1.4545454545454546,O4,de-protonated,,0.0,,C11 H16 O4,11.0,16.0,4.0,,,,,
63,184,211.13418791983818,211.13397587626756,211.13396805098907,4068675.1438235496,90.41412269504318,943809.4181471465,21.428783706002438,-1,0.03706309581377659,0.9997507798862841,0.0,0.5998504679317704,3.0,0.25,1.6666666666666667,O3,de-protonated,,0.0,,C12 H20 O3,12.0,20.0,3.0,,,,,
64,186,212.02029315623773,212.02008024666628,212.0200604951391,1762728.971245319,64.89068425133668,1011513.6681338884,9.356153289817732,-1,0.0931587659420799,0.9984265266834792,0.0,0.5990559160100875,6.0,0.75,0.875,N1 O6,de-protonated,,0.0,,C8 H7 O6 N1,8.0,7.0,6.0,1.0,,,,
65,191,213.00431641516624,213.00410254391656,213.00407607804908,2254617.757297701,67.72496435944578,932108.5068191489,11.991460780934698,-1,0.12425052123562061,0.9972026801484762,0.0,0.5983216080890857,6.0,0.875,0.75,O7,de-protonated,,0.0,,C8 H6 O7,8.0,6.0,7.0,,,,,
66,192,213.04068123075012,213.04046732396176,213.04046158739908,4359183.795834965,102.76449694117882,984935.3299872712,23.030531174935955,-1,0.026927104089471784,0.9998684458483297,0.0,0.5999210675089978,5.0,0.6666666666666666,1.1111111111111112,O6,de-protonated,,0.0,,C9 H10 O6,9.0,10.0,6.0,,,,,
67,193,213.07707496814038,213.07686102578512,213.07684709674908,8856066.550152505,88.70101211132126,945571.3731033328,46.688774195805316,-1,0.06537095059120661,0.9992249047691544,0.0,0.5995349428614926,4.0,0.5,1.4,O5,de-protonated,,0.0,,C10 H14 O5,10.0,14.0,5.0,,,,,
68,194,213.11343605804439,213.11322208015417,213.11323260609907,2372198.529792899,96.98967417282178,809230.7773622711,12.581293463751432,-1,-0.04939132484996433,0.9995574533434334,0.0,0.59973447200606,3.0,0.36363636363636365,1.6363636363636365,O4,de-protonated,,0.0,,C11 H18 O4,11.0,18.0,4.0,,,,,
69,198,215.05631649877805,215.05610062218884,215.05611165185908,6148176.266353791,48.07094953390816,871461.1392146344,32.348805301637015,-1,-0.051287406633709606,0.9995228316051177,0.0,0.5997136989630706,4.0,0.6666666666666666,1.3333333333333333,O6,de-protonated,,0.0,,C9 H12 O6,9.0,12.0,6.0,,,,,
70,199,215.0927120570031,215.0924961448467,215.09249716120908,12364580.607859418,54.89064689012418,950333.5228134699,66.4725199607409,-1,-0.0047252339761185425,0.999995948651673,0.0,0.5999975691910038,3.0,0.5,1.6,O5,de-protonated,,0.0,,C10 H16 O5,10.0,16.0,5.0,,,,,
71,200,215.1291127678843,215.12889682015572,215.12888267055905,3744962.6200789306,32.75533104297418,889803.8249139794,19.9136171813356,-1,0.06577264981927328,0.9992153534556054,0.0,0.5995292120733632,2.0,0.36363636363636365,1.8181818181818181,O4,de-protonated,,0.0,,C11 H20 O4,11.0,20.0,4.0,,,,,
72,203,217.07197059568006,217.07175274935523,217.0717617163191,7657357.959277219,83.92304133478525,892982.0842327424,40.7038664233713,-1,-0.04130875333720612,0.9996904215135994,0.0,0.5998142529081596,3.0,0.6666666666666666,1.5555555555555556,O6,de-protonated,,0.0,,C9 H14 O6,9.0,14.0,6.0,,,,,
73,204,217.1083655981267,217.10814771623677,217.1081472256691,9483404.49984344,44.599643543681566,855918.2429779378,50.206125056639046,-1,0.0022595544768711125,0.9999990735984778,0.0,0.5999994441590867,2.0,0.5,1.8,O5,de-protonated,,0.0,,C10 H18 O5,10.0,18.0,5.0,,,,,
74,205,219.03011387097075,219.0298941111911,219.02989690336906,3130415.327552875,86.87408541659303,876412.1368713242,16.580250827068554,-1,-0.012747930722863959,0.9999705132563214,0.0,0.5999823079537928,8.0,0.45454545454545453,0.7272727272727273,O5,de-protonated,,0.0,,C11 H8 O5,11.0,8.0,5.0,,,,,
75,207,219.0876110573776,219.08739124141414,219.0874117807791,2314674.409007562,64.02797216574912,909099.896809199,12.34860717603474,-1,-0.09374963530205868,0.9984065195034307,0.0,0.5990439117020584,2.0,0.6666666666666666,1.7777777777777777,O6,de-protonated,,0.0,,C9 H16 O6,9.0,16.0,6.0,,,,,
76,210,221.00938918223417,221.00916748843014,221.00916145847907,4674224.5358100245,94.32114885029443,923496.4455130786,25.086828601269524,-1,0.027283715420092013,0.9998649385150181,0.0,0.5999189631090108,8.0,0.6,0.6,O6,de-protonated,,0.0,,C10 H6 O6,10.0,6.0,6.0,,,,,
77,211,221.04576428542055,221.04554255607383,221.04554696782907,4535094.329762249,84.27739849116438,965746.70555284,24.069502506136075,-1,-0.019958580041694395,0.9999277234501363,0.0,0.5999566340700817,7.0,0.45454545454545453,0.9090909090909091,O5,de-protonated,,0.0,,C11 H10 O5,11.0,10.0,5.0,,,,,
78,213,221.08214994413467,221.08192817923492,221.08193247717907,3452062.7587317694,40.44587039150403,931157.141941941,18.70148396160213,-1,-0.01944050378257816,0.9999314268708916,0.0,0.599958856122535,6.0,0.3333333333333333,1.1666666666666667,O4,de-protonated,,0.0,,C12 H14 O4,12.0,14.0,4.0,,,,,
79,215,221.1549116826926,221.15468984669627,221.15470349587906,1936354.2860656322,54.94197267791479,851860.7840811058,10.465471638234526,-1,-0.06171780466105347,0.9993090848848587,0.0,0.5995854509309152,4.0,0.14285714285714285,1.5714285714285714,O2,de-protonated,,0.0,,C14 H22 O2,14.0,22.0,2.0,,,,,
80,221,223.02502660383306,223.02480294055678,223.02481152293907,11474484.692008067,66.21455671021288,877251.1969868321,60.628306222740235,-1,-0.038481737678592386,0.9997313388729807,0.0,0.5998388033237884,7.0,0.6,0.8,O6,de-protonated,,0.0,,C10 H8 O6,10.0,8.0,6.0,,,,,
81,223,223.0614232585314,223.06119955969282,223.06119703228907,4255460.375120807,120.17841891886297,850712.86321348,22.711263942952584,-1,0.011330539711968365,0.9999767056839013,0.0,0.5999860234103408,6.0,0.45454545454545453,1.0909090909090908,O5,de-protonated,,0.0,,C11 H12 O5,11.0,12.0,5.0,,,,,
82,225,223.09780756299435,223.09758382860562,223.0975825416391,2202492.9302962464,40.33810380543773,853224.0676095682,11.647842658376327,-1,0.005768626033606847,0.9999939619418908,0.0,0.5999963771651344,5.0,0.3333333333333333,1.3333333333333333,O4,de-protonated,,0.0,,C12 H16 O4,12.0,16.0,4.0,,,,,
83,227,223.1705850202015,223.17036121470383,223.17035356033907,1977674.2536564756,32.67953288302758,1071844.7672323145,10.460060329217857,-1,0.0342983046046081,0.9997865713168929,0.0,0.5998719427901357,3.0,0.14285714285714285,1.7142857142857142,O2,de-protonated,,0.0,,C14 H24 O2,14.0,24.0,2.0,,,,,
84,233,225.0043016545978,225.00407605746022,225.00407607804908,12325266.87222764,34.00826880217558,902867.2928666219,65.15216056067409,-1,-9.15043727230053e-05,0.9999999984807211,0.0,0.5999999990884326,7.0,0.7777777777777778,0.6666666666666666,O7,de-protonated,,0.0,,C9 H6 O7,9.0,6.0,7.0,,,,,
85,234,225.04068188452894,225.0404562518466,225.04046158739908,9192240.731451392,131.91824078503467,902680.275023094,48.78836209427222,-1,-0.0237093029818023,0.9998980072614397,0.0,0.5999388043568639,6.0,0.6,1.0,O6,de-protonated,,0.0,,C10 H10 O6,10.0,10.0,6.0,,,,,
86,237,225.07707146083047,225.07684579259427,225.07684709674908,5492612.363837252,62.98290438767583,933315.6923227949,29.080374655569976,-1,-0.005794264599313867,0.9999939081506778,0.0,0.5999963448904067,5.0,0.45454545454545453,1.2727272727272727,O5,de-protonated,,0.0,,C11 H14 O5,11.0,14.0,5.0,,,,,
87,239,225.11344545952213,225.11321975574737,225.11323260609907,2336930.408823965,61.77135157459699,900028.1407367097,12.408131575218079,-1,-0.05708394642190518,0.9994089102575675,0.0,0.5996453461545405,4.0,0.3333333333333333,1.5,O4,de-protonated,,0.0,,C12 H18 O4,12.0,18.0,4.0,,,,,
